Column1,0,1,2,3,4,Cluster
4968,4.0,16.4365,-95.0627,78.3,2.503003e6,32
4969,3.7,15.8867,-95.1802,11.5,2.503419e6,10
4970,4.1,15.3257,-94.7158,17.1,2.503637e6,2
4971,4.1,15.197000000000001,-94.6392,17.0,2.503884e6,14
4972,3.6,16.1682,-95.3703,79.9,2.504378e6,6
4973,3.7,16.3078,-94.9953,80.2,2.504468e6,8
4974,4.0,15.17,-94.5265,16.3,2.504582e6,17
4975,3.9,15.8655,-95.2235,51.7,2.505174e6,20
4976,4.3,14.9983,-94.3485,16.1,2.505384e6,5
4977,4.1,16.351,-95.1335,84.1,2.505766e6,29
4978,3.8,15.4963,-93.6135,81.5,2.506176e6,10
4979,3.7,17.1368,-94.9392,121.7,2.506812e6,30
4980,3.6,16.4233,-95.1162,88.7,2.506921e6,14
4981,4.0,15.0757,-94.4423,16.5,2.507006e6,4
4982,3.6,15.837,-95.243,5.7,2.508124e6,28
4983,3.7,16.4268,-95.169,76.7,2.508943e6,33
4984,3.6,15.789000000000001,-95.1977,36.9,2.509302e6,24
4985,3.6,15.1117,-93.67399999999999,40.4,2.509462e6,21
4986,3.8,15.218,-93.9103,24.9,2.510254e6,13
4987,3.5,16.4327,-94.9403,42.9,2.510602e6,24
4988,3.9,16.44,-94.9337,57.7,2.510659e6,31
4989,3.6,16.3882,-95.197,84.6,2.511352e6,25
4990,4.0,16.4315,-94.9343,72.0,2.511563e6,30
4991,3.8,15.4793,-94.8122,24.1,2.512453e6,34
4992,3.9,15.5582,-94.921,27.2,2.512948e6,23
4993,4.0,16.189,-95.4255,60.4,2.513181e6,18
4994,4.1,15.5213,-94.781,16.6,2.513453e6,33
4995,3.9,16.4913,-95.2253,82.1,2.514117e6,16
4996,3.9,15.4007,-94.7725,16.1,2.514635e6,5
4997,3.5,16.432000000000002,-95.0555,69.6,2.514728e6,8
4998,4.1,15.3147,-94.7577,16.0,2.51488e6,2
4999,3.7,15.1017,-93.7613,34.3,2.515158e6,15
5000,3.6,15.2005,-93.5997,60.6,2.515368e6,18
5001,3.7,14.921,-94.2463,25.0,2.515466e6,7
5002,3.7,15.7148,-95.1473,16.1,2.515686e6,5
5003,3.4,16.3915,-95.0605,50.0,2.515989e6,24
5004,4.0,16.4062,-95.1233,99.1,2.516055e6,10
5005,3.7,15.3682,-94.791,24.5,2.516521e6,33
5006,3.9,16.492,-95.0797,87.1,2.516846e6,20
5007,3.7,16.426,-95.0952,89.8,2.517053e6,23
5008,3.5,16.3898,-97.1183,5.0,2.517453e6,19
5009,3.8,14.948,-94.3053,16.1,2.517471e6,5
5010,4.5,15.1818,-94.2928,19.9,2.517739e6,28
5011,3.6,16.428,-94.9138,62.1,2.518309e6,34
5012,3.4,15.2163,-93.6473,54.6,2.518349e6,32
5013,3.9,15.1207,-93.5473,55.3,2.518462e6,17
5014,3.2,15.7907,-95.2332,74.4,2.518613e6,8
5015,3.6,16.2447,-95.2007,78.0,2.518732e6,6
5016,3.7,16.3737,-95.1863,87.1,2.518876e6,29
5017,3.6,15.3357,-94.7115,36.8,2.519557e6,16
5018,3.7,16.3557,-95.1502,78.1,2.51978e6,25
5019,3.4,15.1505,-94.4222,43.4,2.520137e6,7
5020,3.9,14.9622,-94.3138,16.4,2.520724e6,13
5021,3.4,15.4375,-93.3465,91.8,2.521741e6,28
5022,3.7,15.2852,-94.1813,99.8,2.521872e6,8
5023,3.7,16.430999999999997,-95.191,84.5,2.522462e6,24
5024,4.0,16.4002,-95.1877,88.0,2.522579e6,3
5025,4.0,16.4567,-95.1282,84.9,2.5229e6,25
5026,3.9,14.8557,-94.1227,17.1,2.524966e6,2
5027,4.5,15.8995,-95.1255,28.7,2.526715e6,14
5028,3.9,16.1788,-95.0697,85.6,2.527196e6,24
5029,3.9,15.2013,-93.9032,16.0,2.528402e6,2
5030,4.1,16.435,-95.2382,76.6,2.529013e6,15
5031,3.7,16.3868,-95.1283,89.7,2.529208e6,16
5032,3.8,15.870999999999999,-95.2075,25.2,2.53111e6,27
5033,4.0,15.4755,-94.6968,16.9,2.531823e6,34
5034,3.9,14.91,-94.022,29.6,2.532416e6,11
5035,3.8,15.0277,-94.2313,7.0,2.532958e6,23
5036,3.9,15.6453,-95.3417,54.5,2.533318e6,9
5037,3.6,16.4063,-95.0972,87.7,2.533779e6,21
5038,4.0,15.264000000000001,-94.985,14.5,2.534468e6,26
5039,3.3,15.3823,-93.4445,81.8,2.535066e6,24
5040,3.7,15.1222,-93.7963,16.2,2.536987e6,13
5041,3.9,16.4475,-94.9737,84.9,2.537888e6,34
5042,3.7,15.3393,-94.79299999999999,16.0,2.538429e6,2
5043,4.1,14.9897,-94.3282,20.0,2.539558e6,1
5044,3.8,16.3685,-94.9823,16.6,2.539892e6,33
5045,3.5,15.302999999999999,-93.6502,77.0,2.540468e6,25
5046,3.7,16.3308,-95.1645,57.1,2.541251e6,26
5047,3.3,16.4398,-95.0003,67.4,2.541811e6,15
5048,3.9,16.2815,-94.946,47.3,2.542016e6,21
5049,4.0,15.1087,-93.1872,80.0,2.542085e6,25
5050,3.4,16.3918,-94.9857,53.5,2.542392e6,29
5051,3.9,15.5923,-94.7923,16.5,2.543682e6,4
5052,3.6,14.8852,-93.3033,31.8,2.543975e6,17
5053,4.1,15.6523,-94.9488,30.0,2.544718e6,28
5054,3.5,16.4458,-94.95700000000001,20.0,2.545515e6,1
5055,3.5,16.4317,-95.1032,33.8,2.545831e6,31
5056,3.8,15.0248,-94.3245,53.2,2.546085e6,32
5057,3.8,16.4515,-95.0318,75.1,2.546326e6,25
5058,3.7,15.6933,-95.1758,16.0,2.546485e6,2
5059,4.0,16.4445,-95.0508,82.6,2.546649e6,23
5060,3.7,16.4783,-94.9367,49.7,2.547542e6,20
5061,4.8,15.8142,-95.0717,20.0,2.548172e6,1
5062,4.0,16.4692,-94.9272,55.4,2.548978e6,21
5063,4.1,15.4768,-94.788,16.1,2.549124e6,5
5064,3.6,15.7857,-94.9827,117.4,2.550774e6,19
5065,3.7,15.4407,-94.6275,16.1,2.551034e6,5
5066,4.1,15.2597,-95.012,73.5,2.551543e6,20
5067,3.6,16.1982,-95.2162,16.4,2.551827e6,13
5068,4.0,15.555,-95.1393,16.1,2.552239e6,5
5069,3.5,15.8107,-95.0703,16.1,2.552719e6,5
5070,3.8,14.8558,-93.3667,16.0,2.552851e6,2
5071,3.9,15.495,-94.7575,16.1,2.552967e6,5
5072,3.8,15.4973,-94.9472,16.1,2.553478e6,5
5073,3.7,16.0527,-94.9707,57.3,2.554832e6,10
5074,3.6,16.6918,-94.5935,79.3,2.555205e6,17
5075,4.0,15.2152,-94.6725,9.3,2.555732e6,26
5076,3.6,16.4027,-95.1115,80.6,2.556299e6,29
5077,3.8,15.5168,-94.8687,16.0,2.556454e6,2
5078,4.0,15.4188,-94.8068,54.4,2.556618e6,3
5079,3.7,15.2052,-93.6285,64.8,2.558368e6,12
5080,3.8,14.9428,-93.8728,13.3,2.559813e6,19
5081,3.5,16.1188,-95.4323,84.5,2.559909e6,24
5082,3.8,15.125,-94.6293,16.1,2.560266e6,5
5083,3.6,15.6112,-95.3135,59.3,2.56145e6,15
5084,4.3,15.0648,-93.8137,111.6,2.561541e6,6
5085,3.8,14.5483,-93.9567,20.0,2.562086e6,1
5086,3.9,15.0867,-93.801,10.7,2.562933e6,8
5087,3.5,16.4262,-95.1068,85.1,2.563917e6,27
5088,4.1,16.8063,-95.4287,69.2,2.564349e6,32
5089,3.6,16.4112,-95.1052,91.6,2.564819e6,22
5090,3.4,14.7177,-93.2797,17.1,2.565065e6,10
5091,3.5,16.1132,-97.0672,29.1,2.565665e6,15
5092,3.8,15.1518,-93.8125,15.2,2.567219e6,31
5093,4.0,14.6678,-94.38,16.1,2.568781e6,5
5094,3.7,16.391,-95.0775,72.0,2.570088e6,30
5095,3.8,15.530999999999999,-93.98700000000001,68.2,2.570171e6,20
5096,3.7,15.3813,-94.1018,25.4,2.570919e6,9
5097,3.8,15.3417,-94.8213,16.0,2.571897e6,2
5098,4.0,15.693,-95.2262,26.4,2.573301e6,8
5099,4.0,15.732999999999999,-95.1403,22.5,2.573754e6,25
5100,4.0,14.7473,-94.2458,5.4,2.574784e6,4
5101,4.0,15.4583,-94.6977,17.3,2.575556e6,22
5102,3.9,15.6463,-95.2747,12.1,2.575951e6,13
5103,4.0,15.3807,-94.1112,40.6,2.576202e6,11
5104,3.9,15.004000000000001,-93.5768,31.5,2.576351e6,12
5105,3.9,16.3947,-95.125,75.6,2.57669e6,7
5106,3.8,15.099,-93.745,43.6,2.576789e6,16
5107,4.1,15.186,-94.5922,16.1,2.576915e6,5
5108,3.7,15.1113,-93.589,53.3,2.57861e6,30
5109,4.1,16.4233,-95.1672,72.2,2.579218e6,21
5110,3.8,16.4142,-95.1723,69.7,2.57991e6,24
5111,3.9,15.2213,-94.4383,29.8,2.582789e6,19
5112,4.1,15.684000000000001,-95.1028,24.8,2.582917e6,9
5113,4.1,16.4877,-95.0567,80.6,2.583598e6,29
5114,4.3,15.3072,-94.64200000000001,17.0,2.583641e6,14
5115,4.1,15.7032,-93.61399999999999,91.1,2.584539e6,23
5116,4.2,16.4075,-95.025,80.6,2.58568e6,29
5117,4.2,15.487,-94.7683,18.6,2.586085e6,7
5118,4.1,15.8948,-94.4757,59.7,2.586435e6,19
5119,4.2,15.4765,-94.7977,25.2,2.587121e6,27
5120,3.9,15.1938,-94.6238,16.1,2.587397e6,5
5121,4.1,14.7483,-94.3678,16.1,2.588842e6,5
5122,4.2,17.1217,-94.9405,120.5,2.590435e6,6
5123,4.0,16.4057,-95.0852,84.2,2.59215e6,18
5124,4.1,15.3042,-94.5528,19.5,2.59238e6,30
5125,4.4,15.5128,-94.8765,24.4,2.593046e6,26
5126,3.7,16.4245,-94.9802,68.7,2.59321e6,17
5127,4.1,15.5043,-94.8783,18.0,2.593528e6,22
5128,3.8,15.2918,-94.2178,42.7,2.593916e6,9
5129,3.6,15.6132,-94.9528,9.1,2.594471e6,6
5130,3.7,15.1052,-93.5592,51.0,2.594544e6,19
5131,3.8,15.0983,-94.41799999999999,22.6,2.594785e6,25
5132,3.8,16.0713,-95.14399999999999,92.1,2.59522e6,20
5133,3.8,15.5358,-94.7673,22.8,2.596101e6,13
5134,3.9,15.2427,-93.9572,11.6,2.597393e6,26
5135,3.8,15.3605,-94.041,49.1,2.598169e6,33
5136,3.9,16.3613,-95.1818,69.4,2.599425e6,19
5137,3.7,15.0992,-93.9893,10.5,2.599673e6,14
5138,3.9,16.4327,-95.1392,73.8,2.599797e6,27
5139,4.0,15.3752,-93.3838,80.6,2.601019e6,29
5140,3.8,15.8737,-95.2558,50.6,2.601291e6,11
5141,4.0,15.1465,-93.6478,42.4,2.601546e6,20
5142,3.8,16.5167,-94.6672,69.7,2.601886e6,33
5143,4.1,14.9492,-93.2842,58.1,2.601975e6,9
5144,4.5,14.681,-94.2877,15.0,2.60255e6,7
5145,3.9,14.648,-94.21600000000001,10.0,2.603243e6,10
5146,3.7,15.1343,-93.175,84.6,2.603414e6,25
5147,4.3,16.4235,-95.155,60.6,2.604007e6,18
5148,4.0,14.6777,-94.15799999999999,9.6,2.605061e6,30
5149,3.9,15.3208,-94.6023,33.6,2.60519e6,34
5150,4.3,15.4047,-94.6815,37.5,2.606823e6,12
5151,3.8,15.0538,-94.2272,40.9,2.607461e6,23
5152,3.9,15.542,-94.8682,17.3,2.607746e6,22
5153,3.8,16.3433,-94.8067,42.4,2.607878e6,20
5154,3.8,15.0822,-94.1997,16.0,2.607912e6,2
5155,3.9,16.503,-94.2672,50.0,2.608106e6,24
5156,3.7,15.1242,-93.7088,33.3,2.608603e6,21
5157,3.7,16.425,-95.1788,62.9,2.608934e6,20
5158,3.7,15.2823,-94.7102,16.1,2.608987e6,2
5159,4.2,16.4213,-95.1502,71.6,2.609056e6,17
5160,3.7,15.1302,-93.48100000000001,54.3,2.609263e6,8
5161,3.8,16.4477,-95.215,73.6,2.609587e6,17
5162,4.1,15.3517,-94.6478,16.1,2.609643e6,2
5163,3.8,16.5295,-94.3163,36.2,2.610509e6,10
5164,3.8,15.4012,-94.7115,16.1,2.611013e6,2
5165,3.9,16.4485,-95.2498,66.3,2.611089e6,16
5166,3.5,15.0332,-93.6048,45.9,2.611327e6,15
5167,4.0,15.8365,-95.2222,46.8,2.611889e6,14
5168,3.8,15.3867,-93.6243,80.4,2.612473e6,30
5169,3.6,15.1198,-93.4575,55.2,2.612837e6,12
5170,3.7,15.2243,-94.1255,12.8,2.613679e6,18
5171,4.0,15.2857,-94.46,24.9,2.614035e6,13
5172,3.7,15.2387,-93.883,50.7,2.614499e6,3
5173,4.1,15.4433,-94.6667,22.1,2.614998e6,4
5174,3.2,17.1428,-94.1553,43.8,2.615484e6,9
5175,3.9,15.3178,-94.6187,16.5,2.615814e6,4
5176,3.8,16.445999999999998,-95.2362,76.6,2.616038e6,25
5177,3.7,16.418,-95.061,83.4,2.617226e6,26
5178,3.9,16.4428,-95.2382,63.1,2.618246e6,33
5179,3.7,16.4725,-95.105,70.0,2.618493e6,34
5180,3.7,16.4325,-95.1273,81.1,2.619433e6,10
5181,3.9,16.4998,-95.0167,61.3,2.619826e6,19
5182,3.6,16.4498,-94.9873,82.4,2.6203e6,29
5183,3.8,15.265,-94.4975,36.0,2.62061e6,14
5184,3.8,15.8328,-95.2883,58.6,2.620948e6,32
5185,4.1,15.3298,-94.6393,30.8,2.622988e6,23
5186,4.1,15.3708,-94.544,65.0,2.624226e6,8
5187,3.7,15.207,-93.6213,55.2,2.624474e6,11
5188,3.8,15.394,-95.2152,16.1,2.624523e6,2
5189,3.5,16.3743,-94.8447,79.8,2.625144e6,19
5190,3.8,15.3803,-94.553,16.8,2.625221e6,33
5191,3.5,14.517999999999999,-92.7348,28.9,2.625719e6,15
5192,3.9,16.4428,-95.1748,72.9,2.625755e6,28
5193,3.9,16.424,-95.0862,72.2,2.625935e6,25
5194,3.9,16.4282,-95.1963,82.4,2.626169e6,8
5195,3.4,16.3603,-94.8878,71.1,2.626437e6,16
5196,3.7,16.4535,-95.0002,74.5,2.626916e6,25
5197,3.9,15.4353,-94.6775,17.3,2.627286e6,26
5198,3.8,15.7303,-95.2597,29.9,2.62753e6,17
5199,3.7,16.4572,-95.0102,82.9,2.628099e6,15
5200,4.0,15.3912,-94.8282,23.2,2.628274e6,21
5201,3.8,15.1405,-93.5637,59.9,2.628666e6,24
5202,3.6,14.2147,-92.3418,16.0,2.628959e6,2
5203,3.8,15.458,-94.7773,16.3,2.629006e6,13
5204,4.1,16.4398,-95.1157,60.8,2.629307e6,27
5205,3.4,15.3977,-93.315,83.1,2.62985e6,19
5206,3.9,15.4243,-94.9688,9.4,2.629886e6,18
5207,4.1,14.7568,-94.4185,15.5,2.630443e6,16
5208,3.7,16.2638,-96.2992,67.6,2.631431e6,6
5209,3.9,15.7382,-94.5858,40.6,2.631969e6,11
5210,3.7,16.4025,-94.9463,78.1,2.632433e6,25
5211,3.8,16.4648,-95.0645,49.0,2.632716e6,8
5212,3.9,15.6115,-94.8738,37.8,2.63319e6,14
5213,3.3,15.5238,-94.6873,17.4,2.63367e6,20
5214,3.9,15.515,-94.9122,16.0,2.633719e6,2
5215,4.1,16.3997,-95.0855,68.6,2.634376e6,9
5216,3.4,15.7012,-94.3883,30.0,2.634635e6,34
5217,3.8,15.4847,-94.7702,16.0,2.634707e6,2
5218,3.8,16.7153,-95.0622,27.7,2.635507e6,7
5219,3.7,16.434,-95.07700000000001,77.1,2.636746e6,26
5220,3.8,16.4745,-95.204,82.1,2.63687e6,30
5221,4.2,14.4885,-92.039,82.3,2.636989e6,29
5222,3.9,16.4003,-94.8665,66.0,2.638335e6,6
5223,4.6,15.3388,-94.7702,18.2,2.638569e6,9
5224,3.8,15.126,-93.5573,50.9,2.640057e6,34
5225,3.9,15.136,-93.5595,53.1,2.640394e6,13
5226,3.9,16.4662,-95.1213,79.2,2.640849e6,29
5227,3.9,15.059000000000001,-94.415,15.0,2.641456e6,7
5228,4.2,16.389,-95.2017,67.9,2.642333e6,14
5229,3.8,15.0302,-93.5183,26.0,2.643172e6,23
5230,3.9,15.7107,-95.1598,9.6,2.644455e6,31
5231,3.8,16.4277,-95.1252,51.2,2.644774e6,11
5232,4.1,15.1972,-93.8557,35.9,2.644833e6,21
5233,4.4,16.3993,-95.1058,58.1,2.646032e6,24
5234,4.0,16.293,-95.5193,46.1,2.646938e6,3
5235,3.9,15.9248,-95.18700000000001,61.2,2.64699e6,4
5236,4.2,16.4173,-94.9055,22.0,2.647695e6,15
5237,4.1,16.2413,-95.3192,114.5,2.648219e6,17
5238,3.7,15.1302,-93.499,47.3,2.649256e6,10
5239,3.7,16.387999999999998,-95.2362,86.1,2.650613e6,8
5240,3.9,15.7727,-95.11,57.4,2.651107e6,29
5241,3.6,15.0662,-93.4895,50.8,2.651851e6,28
5242,3.8,15.9463,-94.7998,21.9,2.652045e6,33
5243,3.8,15.2113,-93.7583,52.9,2.652557e6,14
5244,4.2,15.0885,-93.8018,17.7,2.654088e6,15
5245,3.8,15.1453,-93.7685,34.0,2.654227e6,17
5246,4.0,13.7858,-92.6347,16.0,2.655071e6,2
5247,3.9,15.575,-95.2597,15.7,2.655529e6,20
5248,3.9,15.1077,-94.5787,16.5,2.656101e6,10
5249,4.1,15.0092,-94.21,10.4,2.656817e6,29
5250,4.0,14.4567,-93.7483,10.0,2.659076e6,28
5251,3.7,14.5738,-93.7628,10.0,2.659228e6,28
5252,4.0,16.4165,-95.1553,74.4,2.659288e6,25
5253,3.4,15.9835,-95.2138,45.7,2.661312e6,19
5254,3.9,15.8355,-94.6597,55.7,2.661358e6,26
5255,3.9,16.4237,-94.89,88.3,2.662107e6,18
5256,3.7,16.4108,-95.1157,85.5,2.662253e6,31
5257,3.8,14.7942,-93.919,10.6,2.662407e6,24
5258,3.9,16.3117,-95.0967,69.7,2.662521e6,33
5259,3.8,15.2862,-94.7532,19.1,2.663274e6,24
5260,3.7,15.8373,-95.2055,13.5,2.663404e6,8
5261,3.9,16.4042,-95.1555,68.7,2.663628e6,32
5262,3.8,15.7423,-94.5677,28.0,2.664452e6,6
5263,3.8,15.7198,-95.2568,27.5,2.664531e6,30
5264,3.6,15.5103,-95.2085,16.2,2.664702e6,13
5265,3.4,16.4112,-94.9935,86.4,2.665071e6,8
5266,3.6,15.0387,-92.9793,79.2,2.665133e6,29
5267,3.6,15.7577,-95.1628,10.3,2.665855e6,16
5268,3.7,15.757,-95.0518,16.1,2.666771e6,2
5269,3.8,16.3065,-94.7447,22.9,2.666829e6,14
5270,3.8,15.5907,-94.9157,28.3,2.666969e6,7
5271,3.9,16.9357,-94.2257,135.2,2.667048e6,33
5272,3.8,16.4138,-95.0758,71.8,2.667229e6,10
5273,3.8,16.4118,-95.1827,75.8,2.668865e6,20
5274,3.9,16.4252,-95.133,86.4,2.66904e6,8
5275,3.7,16.4093,-95.1325,90.0,2.669188e6,24
5276,3.8,16.6228,-95.0402,103.4,2.669384e6,21
5277,3.8,16.4273,-95.1233,94.3,2.669416e6,19
5278,3.7,15.4425,-94.6625,31.7,2.670704e6,34
5279,3.9,15.5687,-94.9233,16.4,2.671402e6,13
5280,4.3,15.7212,-95.2765,57.7,2.6722e6,23
5281,3.8,15.6892,-95.2103,12.2,2.672622e6,18
5282,3.8,16.5202,-95.6965,71.5,2.673034e6,15
5283,3.7,16.4385,-95.2003,79.0,2.673674e6,25
5284,3.8,15.7267,-95.1762,14.0,2.673849e6,6
5285,4.0,15.669,-94.9033,16.5,2.674403e6,10
5286,4.0,15.890999999999998,-95.1538,54.2,2.674786e6,16
5287,4.0,15.6223,-95.1932,16.4,2.67501e6,13
5288,3.5,15.5512,-94.9012,16.4,2.675214e6,13
5289,3.6,15.7368,-93.8342,77.1,2.675321e6,28
5290,3.8,15.5695,-95.1865,28.1,2.6755e6,7
5291,3.8,16.1693,-95.09299999999999,77.9,2.675993e6,3
5292,3.8,15.01,-94.3607,17.5,2.676089e6,2
5293,3.7,15.2312,-94.7785,16.0,2.676302e6,2
5294,3.6,15.972000000000001,-95.1783,57.5,2.676524e6,25
5295,3.8,15.0182,-94.0892,6.8,2.677136e6,33
5296,3.6,16.1532,-95.3808,63.9,2.677319e6,23
5297,3.9,15.597999999999999,-95.2788,27.6,2.677558e6,24
5298,3.7,16.4433,-95.103,73.1,2.678387e6,28
5299,3.8,15.0553,-93.795,37.6,2.678453e6,34
5300,3.9,15.4687,-94.9155,16.0,2.678697e6,2
5301,3.7,15.517000000000001,-95.1753,15.1,2.67895e6,32
5302,3.3,16.2468,-96.0348,47.6,2.679429e6,8
5303,3.7,15.1462,-93.6968,41.4,2.680475e6,17
5304,3.5,15.3152,-94.7203,17.3,2.680695e6,26
5305,3.8,15.0383,-94.3395,16.1,2.681448e6,2
5306,3.7,15.1973,-93.7215,50.1,2.682103e6,29
5307,3.8,15.4533,-94.6905,16.4,2.682762e6,13
5308,3.9,16.1232,-94.9303,73.5,2.682986e6,10
5309,3.5,15.6602,-95.2505,13.6,2.683553e6,8
5310,4.2,16.2572,-95.0342,70.9,2.683606e6,14
5311,4.0,16.4128,-95.1763,78.2,2.684031e6,22
5312,4.3,15.6808,-95.2552,48.7,2.684682e6,11
5313,3.6,14.8593,-93.3007,13.6,2.684913e6,8
5314,3.7,15.0163,-94.1968,16.1,2.685034e6,2
5315,4.0,16.3908,-95.0803,25.4,2.685422e6,14
5316,3.7,16.3747,-95.1247,90.8,2.685543e6,15
5317,4.1,15.4778,-94.8758,16.1,2.685641e6,2
5318,3.7,16.4217,-94.9588,85.8,2.685841e6,34
5319,3.7,15.6257,-95.213,30.3,2.686011e6,28
5320,4.3,16.3968,-95.1243,56.4,2.686485e6,16
5321,3.7,16.4507,-95.1973,65.1,2.686895e6,33
5322,3.4,16.4493,-94.9677,84.1,2.688303e6,17
5323,3.8,16.425,-95.2888,102.6,2.688652e6,25
5324,4.0,16.4172,-95.1723,77.8,2.689079e6,34
5325,3.4,16.0225,-95.1945,94.4,2.689262e6,23
5326,3.4,16.1172,-95.1703,85.1,2.689336e6,9
5327,3.6,15.0922,-94.2737,10.0,2.689511e6,28
5328,3.8,15.6488,-95.1868,22.8,2.689581e6,21
5329,3.5,16.4173,-95.1895,78.7,2.689769e6,26
5330,3.7,16.0555,-94.8997,45.1,2.691467e6,24
5331,3.7,14.7063,-94.3598,10.4,2.691684e6,29
5332,3.5,14.7807,-93.8098,11.8,2.692193e6,20
5333,3.4,15.06,-93.3635,61.0,2.692362e6,25
5334,3.3,16.2902,-95.2468,89.4,2.692438e6,32
5335,3.8,16.3205,-95.0345,74.3,2.6929e6,26
5336,4.0,16.1263,-94.8175,69.3,2.693599e6,15
5337,3.8,16.441,-95.2555,78.9,2.694223e6,23
5338,3.7,15.4427,-96.6977,10.4,2.695266e6,29
5339,3.6,16.0588,-94.9158,62.9,2.695603e6,21
5340,3.8,15.4027,-94.7553,17.0,2.695771e6,19
5341,3.6,15.1805,-94.6727,15.0,2.695874e6,7
5342,3.7,15.0997,-94.5393,16.8,2.697146e6,26
5343,3.8,15.0602,-94.4692,16.1,2.697397e6,2
5344,3.8,16.1923,-94.9945,64.2,2.698334e6,20
5345,4.1,15.5762,-94.9553,25.6,2.699229e6,17
5346,3.9,14.6512,-94.3735,16.0,2.701497e6,2
5347,4.1,16.2778,-94.8225,45.2,2.70443e6,3
5348,4.0,16.4307,-95.0775,66.4,2.705447e6,12
5349,3.8,15.7752,-95.2393,75.8,2.70622e6,20
5350,3.9,15.7807,-94.962,38.7,2.707339e6,24
5351,3.7,15.116,-93.4927,60.6,2.707755e6,10
5352,4.2,16.416,-94.9728,79.4,2.708943e6,15
5353,3.8,16.5063,-95.1353,105.1,2.710107e6,19
5354,4.1,16.4257,-95.1818,89.3,2.710946e6,1
5355,4.0,15.484000000000002,-94.8705,8.6,2.711468e6,6
5356,4.1,15.3427,-94.1035,26.3,2.711866e6,8
5357,4.0,16.4453,-95.1055,79.3,2.712063e6,32
5358,3.9,15.4537,-94.8582,18.1,2.713002e6,10
5359,3.9,16.4233,-95.3108,64.8,2.713126e6,21
5360,3.8,16.4367,-95.2567,81.6,2.714784e6,25
5361,3.9,15.7708,-95.21700000000001,40.9,2.714982e6,27
5362,4.1,15.0918,-93.59899999999999,39.4,2.715443e6,15
5363,3.8,16.4552,-95.0043,80.9,2.716132e6,22
5364,3.7,14.9338,-93.2987,51.2,2.718111e6,11
5365,4.1,15.03,-94.2903,23.5,2.718458e6,31
5366,3.9,15.1702,-93.6832,47.5,2.721961e6,30
5367,3.9,16.433,-94.9247,80.0,2.722363e6,20
5368,3.7,15.0553,-93.7008,9.5,2.72525e6,4
5369,3.6,15.6677,-93.5753,89.8,2.725413e6,9
5370,3.9,16.4813,-95.0478,77.1,2.725834e6,28
5371,3.8,16.428,-94.9342,101.2,2.726819e6,8
5372,3.8,16.4482,-94.95200000000001,77.9,2.727298e6,25
5373,3.8,16.4395,-94.949,88.6,2.727402e6,13
5374,4.1,16.3662,-95.1027,79.8,2.727879e6,12
5375,3.9,16.3453,-95.8813,59.6,2.729613e6,7
5376,3.9,15.2048,-94.3083,31.2,2.731919e6,16
5377,4.0,15.4635,-95.0065,18.5,2.732471e6,30
5378,3.8,15.196,-93.9008,17.2,2.73376e6,19
5379,3.9,16.3992,-95.165,74.9,2.73387e6,21
5380,4.0,15.3078,-94.8008,16.8,2.73476e6,26
5381,3.8,15.0203,-93.6065,14.4,2.73603e6,24
5382,3.9,15.6085,-95.2848,12.1,2.737618e6,9
5383,3.5,15.7755,-95.18700000000001,19.4,2.737757e6,14
5384,4.2,15.0425,-94.1788,9.1,2.737837e6,6
5385,3.7,15.1593,-94.6253,16.2,2.73904e6,13
5386,4.1,16.4433,-95.1165,71.2,2.740758e6,23
5387,3.8,15.9683,-95.1392,58.0,2.741305e6,7
5388,3.8,15.175999999999998,-94.5835,16.6,2.742045e6,19
5389,3.6,16.3423,-95.3752,63.7,2.743123e6,27
5390,3.8,15.1053,-93.8032,39.9,2.74566e6,5
5391,3.9,15.2063,-93.9298,31.9,2.746648e6,30
5392,3.8,15.7168,-94.723,58.6,2.749363e6,29
5393,3.8,15.2968,-95.1872,21.2,2.750582e6,31
5394,4.0,16.6152,-95.1375,74.0,2.7507e6,6
5395,4.0,16.409000000000002,-95.113,98.6,2.750895e6,18
5396,3.7,15.552999999999999,-94.8037,16.0,2.752499e6,2
5397,4.0,16.4105,-95.0798,66.5,2.752569e6,26
5398,4.0,15.6743,-94.5598,33.2,2.752671e6,19
5399,3.4,15.6687,-95.295,16.9,2.753106e6,17
5400,3.9,15.085,-93.6942,29.0,2.753151e6,25
5401,3.8,16.4348,-95.1892,86.6,2.754637e6,20
5402,3.5,15.470999999999998,-94.9208,16.0,2.75506e6,2
5403,3.8,16.4243,-95.166,73.8,2.755168e6,27
5404,3.7,16.3795,-95.1852,87.0,2.755531e6,22
5405,3.7,15.315999999999999,-94.7367,17.4,2.755705e6,20
5406,3.8,16.067999999999998,-94.7725,9.9,2.755853e6,9
5407,4.0,15.8433,-95.2145,27.9,2.759157e6,19
5408,3.6,16.7797,-94.6798,91.3,2.759351e6,29
5409,3.9,15.6977,-95.1988,32.2,2.75992e6,11
5410,3.8,15.6623,-94.9057,16.1,2.760043e6,2
5411,3.5,16.5373,-95.2433,73.8,2.760878e6,27
5412,3.5,15.6228,-95.12200000000001,15.9,2.761204e6,9
5413,4.9,15.017000000000001,-94.4042,14.1,2.761451e6,13
5414,4.4,16.0833,-95.792,34.3,2.761978e6,14
5415,3.5,15.5767,-95.6625,56.5,2.762181e6,18
5416,3.9,16.419,-95.12100000000001,65.4,2.762697e6,25
